chr2	chr2	84.711	19315	2600	153	3939722	3958859	3933962	3953100	0.0	18982
chr2	chr2	84.711	19315	2600	153	3938173	3957311	3935511	3954648	0.0	18982
chr2	chr2	84.848	18928	2508	164	3940113	3958859	3933964	3952712	0.0	18733
chr2	chr2	84.846	18926	2512	161	3938175	3956923	3935902	3954648	0.0	18733
chr2	chr2	84.614	19063	2574	178	3939977	3958859	3933926	3952809	0.0	18622
chr2	chr2	84.615	19064	2572	181	3938137	3957020	3935766	3954648	0.0	18622
chr2	chr2	85.009	18625	2461	143	3940401	3958859	3933962	3952421	0.0	18620
chr2	chr2	85.009	18625	2461	143	3938173	3956632	3936190	3954648	0.0	18620
chr2	chr2	84.851	18721	2503	152	3940304	3958857	3933962	3952516	0.0	18552
chr2	chr2	84.851	18721	2503	151	3938173	3956727	3936093	3954646	0.0	18552
chr2	chr2	84.988	18525	2456	147	3940498	3958859	3933962	3952324	0.0	18502
chr2	chr2	84.988	18525	2456	147	3938173	3956535	3936287	3954648	0.0	18502
chr2	chr2	84.831	18347	2426	172	3940692	3958859	3933962	3952130	0.0	18133
chr2	chr2	84.831	18347	2426	172	3938173	3956341	3936481	3954648	0.0	18133
chr2	chr2	85.157	17847	2343	148	3941085	3958769	3933966	3951668	0.0	18000
chr2	chr2	85.156	17846	2345	146	3938177	3955879	3936874	3954558	0.0	18000
chr2	chr2	84.727	18248	2433	151	3940790	3958859	3933962	3952033	0.0	17932
chr2	chr2	84.726	18247	2435	149	3938173	3956244	3936579	3954648	0.0	17932
chr2	chr2	85.803	17151	2137	145	3941862	3958859	3933966	3950971	0.0	17908
chr2	chr2	85.803	17151	2137	145	3938177	3955182	3937651	3954648	0.0	17908
chr2	chr2	84.402	18438	2531	144	3940595	3958859	3933962	3952227	0.0	17797
chr2	chr2	84.402	18438	2531	144	3938173	3956438	3936384	3954648	0.0	17797
chr2	chr2	84.937	17865	2364	153	3941168	3958859	3933951	3951661	0.0	17780
chr2	chr2	84.937	17865	2364	153	3938162	3955872	3936957	3954648	0.0	17780
chr2	chr2	84.666	18136	2446	159	3940891	3958859	3933966	3951933	0.0	17775
chr2	chr2	84.666	18136	2446	159	3938177	3956144	3936680	3954648	0.0	17775
chr2	chr2	84.975	17744	2355	139	3941275	3958859	3933962	3951553	0.0	17710
chr2	chr2	84.974	17743	2357	137	3938173	3955764	3937064	3954648	0.0	17710
chr2	chr2	85.012	17634	2358	109	3941372	3958859	3933962	3951456	0.0	17658
chr2	chr2	85.012	17634	2358	109	3938173	3955667	3937161	3954648	0.0	17658
chr2	chr2	99.969	9546	0	3	18331915	18341458	18318160	18327704	0.0	17608
chr2	chr2	99.969	9546	0	3	18322371	18331915	18327704	18337247	0.0	17608
chr2	chr2	84.974	17549	2328	131	3941469	3958859	3933962	3951359	0.0	17512
chr2	chr2	84.975	17551	2324	134	3938173	3955570	3937258	3954648	0.0	17512
chr2	chr2	84.945	17449	2323	139	3941567	3958859	3933962	3951262	0.0	17389
chr2	chr2	84.947	17452	2317	145	3938173	3955473	3937356	3954648	0.0	17389
chr2	chr2	85.375	16978	2184	159	3941955	3958769	3933962	3950803	0.0	17320
chr2	chr2	85.377	16980	2180	163	3938173	3955014	3937744	3954558	0.0	17320
chr2	chr2	97.198	10244	209	34	6134382	6144590	6123385	6133585	0.0	17256
chr2	chr2	97.198	10244	209	34	6127596	6137796	6130171	6140379	0.0	17256
chr2	chr2	85.553	16668	2133	111	3942343	3958859	3933962	3950505	0.0	17186
chr2	chr2	85.555	16670	2129	115	3938173	3954716	3938132	3954648	0.0	17186
chr2	chr2	84.750	17370	2303	184	3941668	3958860	3933966	3951166	0.0	17082
chr2	chr2	84.748	17368	2307	181	3938177	3955377	3937457	3954649	0.0	17082
chr2	chr2	84.612	17312	2352	165	3941708	3958859	3933909	3951068	0.0	16923
chr2	chr2	84.612	17312	2352	165	3938120	3955279	3937497	3954648	0.0	16923
chr2	chr2	85.552	16279	2081	111	3942730	3958859	3933962	3950118	0.0	16781
chr2	chr2	85.553	16280	2079	113	3938173	3954329	3938519	3954648	0.0	16781
chr2	chr2	84.882	16867	2265	119	3942149	3958859	3933962	3950699	0.0	16757
chr2	chr2	84.882	16867	2265	119	3938173	3954910	3937938	3954648	0.0	16757
chr2	chr2	85.112	16570	2195	137	3942439	3958859	3933962	3950408	0.0	16681
chr2	chr2	85.113	16571	2193	139	3938173	3954619	3938228	3954648	0.0	16681
chr2	chr2	84.867	16771	2251	121	3942246	3958859	3933962	3950602	0.0	16644
chr2	chr2	84.866	16770	2253	119	3938173	3954813	3938035	3954648	0.0	16644
chr2	chr2	84.638	16957	2334	132	3942052	3958859	3933962	3950796	0.0	16632
chr2	chr2	84.639	16959	2330	135	3938173	3955007	3937841	3954648	0.0	16632
chr2	chr2	84.967	16490	2175	157	3942536	3958860	3933962	3950312	0.0	16438
chr2	chr2	84.965	16488	2179	154	3938173	3954523	3938325	3954649	0.0	16438
chr2	chr2	85.011	16379	2177	148	3942633	3958859	3933962	3950214	0.0	16390
chr2	chr2	85.011	16379	2177	148	3938173	3954425	3938422	3954648	0.0	16390
chr2	chr2	85.142	15991	2118	113	3943021	3958859	3933962	3949846	0.0	16129
chr2	chr2	85.142	15991	2118	114	3938173	3954057	3938810	3954648	0.0	16129
chr2	chr2	84.968	16099	2154	138	3942827	3958769	3933962	3949950	0.0	16078
chr2	chr2	84.968	16099	2154	138	3938173	3954161	3938616	3954558	0.0	16078
chr2	chr2	84.832	16086	2181	125	3942927	3958859	3933964	3949943	0.0	15948
chr2	chr2	84.832	16086	2181	125	3938175	3954154	3938716	3954648	0.0	15948
chr2	chr2	85.088	15799	2095	116	3943215	3958859	3933962	3949653	0.0	15882
chr2	chr2	85.088	15799	2095	116	3938173	3953864	3939004	3954648	0.0	15882
chr2	chr2	85.144	15704	2068	154	3943312	3958859	3933962	3949556	0.0	15830
chr2	chr2	85.144	15704	2068	154	3938173	3953767	3939101	3954648	0.0	15830
chr2	chr2	84.850	15888	2154	119	3943122	3958859	3933966	3949750	0.0	15771
chr2	chr2	84.848	15886	2158	114	3938177	3953961	3938911	3954648	0.0	15771
chr2	chr2	85.014	15608	2072	115	3943409	3958859	3933962	3949459	0.0	15618
chr2	chr2	85.012	15606	2076	111	3938173	3953670	3939198	3954648	0.0	15618
chr2	chr2	85.013	15507	2065	135	3943506	3958859	3933962	3949362	0.0	15522
chr2	chr2	85.014	15508	2063	137	3938173	3953573	3939295	3954648	0.0	15522
chr2	chr2	85.523	15051	1947	102	3943939	3958859	3934026	3948974	0.0	15509
chr2	chr2	85.522	15050	1949	100	3938237	3953185	3939728	3954648	0.0	15509
chr2	chr2	85.336	15214	1970	140	3943800	3958859	3933965	3949071	0.0	15494
chr2	chr2	85.336	15214	1970	140	3938176	3953282	3939589	3954648	0.0	15494
chr2	chr2	85.074	15409	2043	114	3943603	3958859	3933962	3949265	0.0	15476
chr2	chr2	85.073	15408	2045	111	3938173	3953476	3939392	3954648	0.0	15476
chr2	chr2	87.562	13306	1460	109	3945653	3958860	3934021	3947229	0.0	15223
chr2	chr2	87.560	13304	1464	106	3938232	3951440	3941442	3954649	0.0	15223
chr2	chr2	85.192	15019	1990	127	3943972	3958859	3933962	3948877	0.0	15199
chr2	chr2	85.192	15019	1990	127	3938173	3953088	3939761	3954648	0.0	15199
chr2	chr2	84.863	15307	2058	128	3943704	3958857	3933966	3949166	0.0	15191
chr2	chr2	84.863	15307	2058	128	3938177	3953377	3939493	3954646	0.0	15191
chr2	chr2	85.531	14728	1897	97	3944263	3958859	3933962	3948586	0.0	15176
chr2	chr2	85.531	14728	1897	97	3938173	3952797	3940052	3954648	0.0	15176
chr2	chr2	85.167	14933	1951	134	3944073	3958859	3933966	3948780	0.0	15062
chr2	chr2	85.167	14933	1951	134	3938177	3952991	3939862	3954648	0.0	15062
chr2	chr2	85.156	14828	1961	132	3944166	3958859	3933962	3948683	0.0	14968
chr2	chr2	85.155	14827	1963	130	3938173	3952894	3939955	3954648	0.0	14968
chr2	chr2	85.945	14180	1777	114	3944793	3958859	3934026	3948102	0.0	14946
chr2	chr2	85.945	14180	1777	114	3938237	3952313	3940582	3954648	0.0	14946
chr2	chr2	85.010	14630	1955	112	3944360	3958856	3933962	3948486	0.0	14648
chr2	chr2	85.010	14630	1955	112	3938173	3952697	3940149	3954645	0.0	14648
chr2	chr2	85.042	14541	1928	116	3944457	3958859	3933962	3948393	0.0	14574
chr2	chr2	85.042	14541	1928	116	3938173	3952604	3940246	3954648	0.0	14574
chr2	chr2	85.247	14350	1858	153	3944654	3958859	3933965	3948199	0.0	14532
chr2	chr2	85.247	14350	1858	153	3938176	3952410	3940443	3954648	0.0	14532
chr2	chr2	84.711	14435	1970	121	3944558	3958859	3933966	3948296	0.0	14211
chr2	chr2	84.709	14433	1974	118	3938177	3952507	3940347	3954648	0.0	14211
chr2	chr2	84.998	14151	1901	122	3944826	3958860	3933962	3948006	0.0	14166
chr2	chr2	84.998	14151	1901	122	3938173	3952217	3940615	3954649	0.0	14166
chr2	chr2	85.194	13961	1835	118	3945020	3958859	3933962	3947811	0.0	14116
chr2	chr2	85.191	13958	1841	112	3938173	3952022	3940809	3954648	0.0	14116
chr2	chr2	85.311	13861	1810	108	3945117	3958859	3933962	3947714	0.0	14109
chr2	chr2	85.309	13859	1814	105	3938173	3951925	3940906	3954648	0.0	14109
chr2	chr2	84.752	14120	1903	131	3944870	3958859	3933909	3947908	0.0	13917
chr2	chr2	84.752	14120	1903	131	3938120	3952119	3940659	3954648	0.0	13917
chr2	chr2	85.061	13756	1845	96	3945214	3958859	3933962	3947617	0.0	13825
chr2	chr2	85.061	13756	1845	96	3938173	3951828	3941003	3954648	0.0	13825
chr2	chr2	85.172	13670	1794	117	3945311	3958859	3933962	3947519	0.0	13799
chr2	chr2	85.173	13671	1792	119	3938173	3951730	3941100	3954648	0.0	13799
chr2	chr2	85.255	13415	1778	105	3945555	3958859	3934001	3947325	0.0	13631
chr2	chr2	85.255	13415	1778	105	3938212	3951536	3941344	3954648	0.0	13631
chr2	chr2	85.043	13566	1802	109	3945412	3958859	3933966	3947422	0.0	13601
chr2	chr2	85.043	13566	1802	109	3938177	3951633	3941201	3954648	0.0	13601
chr2	chr2	85.097	13266	1784	104	3945691	3958859	3933962	3947131	0.0	13367
chr2	chr2	85.097	13266	1784	104	3938173	3951342	3941480	3954648	0.0	13367
chr2	chr2	85.037	13226	1778	99	3945735	3958859	3933909	3947034	0.0	13274
chr2	chr2	85.037	13226	1778	99	3938120	3951245	3941524	3954648	0.0	13274
chr2	chr2	85.475	12771	1674	92	3946181	3958859	3933964	3946645	0.0	13140
chr2	chr2	85.475	12771	1674	92	3938175	3950856	3941970	3954648	0.0	13140
chr2	chr2	85.052	13079	1740	119	3945889	3958859	3933966	3946937	0.0	13123
chr2	chr2	85.050	13077	1744	116	3938177	3951148	3941678	3954648	0.0	13123
chr2	chr2	86.164	12272	1544	82	3946667	3958859	3933964	3946160	0.0	13114
chr2	chr2	86.164	12272	1544	82	3938175	3950371	3942456	3954648	0.0	13114
chr2	chr2	85.271	12866	1717	89	3946085	3958859	3933964	3946742	0.0	13097
chr2	chr2	85.271	12866	1717	89	3938175	3950953	3941874	3954648	0.0	13097
chr2	chr2	85.709	12588	1600	112	3946373	3958859	3933962	3946451	0.0	13095
chr2	chr2	85.709	12588	1600	112	3938173	3950662	3942162	3954648	0.0	13095
chr2	chr2	85.179	12671	1707	85	3946276	3958859	3933962	3946548	0.0	12837
chr2	chr2	85.179	12671	1707	85	3938173	3950759	3942065	3954648	0.0	12837
chr2	chr2	87.177	11378	1354	60	3947536	3958859	3933962	3945288	0.0	12831
chr2	chr2	87.176	11377	1356	58	3938173	3949499	3943325	3954648	0.0	12831
chr2	chr2	84.730	12967	1792	91	3945989	3958859	3933966	3946840	0.0	12803
chr2	chr2	84.730	12967	1792	91	3938177	3951051	3941778	3954648	0.0	12803
chr2	chr2	85.342	12389	1627	103	3946567	3958859	3933962	3946257	0.0	12643
chr2	chr2	85.342	12389	1627	103	3938173	3950468	3942356	3954648	0.0	12643
chr2	chr2	85.189	12484	1656	97	3946472	3958857	3933964	3946352	0.0	12632
chr2	chr2	85.190	12485	1654	99	3938175	3950563	3942261	3954646	0.0	12632
chr2	chr2	94.737	7980	399	14	4551273	4559241	4332538	4340507	0.0	12390
chr2	chr2	94.737	7980	399	14	4336749	4344718	4547062	4555030	0.0	12390
chr2	chr2	85.537	11996	1556	94	3946955	3958859	3933962	3945869	0.0	12375
chr2	chr2	85.537	11996	1556	94	3938173	3950080	3942744	3954648	0.0	12375
chr2	chr2	85.165	12100	1602	98	3946858	3958859	3933962	3945966	0.0	12222
chr2	chr2	85.165	12100	1602	98	3938173	3950177	3942647	3954648	0.0	12222
chr2	chr2	85.455	11901	1548	102	3947052	3958859	3933962	3945772	0.0	12218
chr2	chr2	85.455	11901	1548	102	3938173	3949983	3942841	3954648	0.0	12218
chr2	chr2	85.378	11613	1511	87	3947342	3958859	3933962	3945482	0.0	11865
chr2	chr2	85.378	11613	1511	87	3938173	3949693	3943131	3954648	0.0	11865
chr2	chr2	85.043	11794	1582	88	3947155	3958856	3933969	3945672	0.0	11839
chr2	chr2	85.043	11794	1582	88	3938180	3949883	3942944	3954645	0.0	11839
chr2	chr2	84.984	11714	1564	108	3947245	3958859	3933962	3945579	0.0	11707
chr2	chr2	84.984	11714	1564	108	3938173	3949790	3943034	3954648	0.0	11707
chr2	chr2	84.841	11511	1554	101	3947446	3958859	3933969	3945385	0.0	11413
chr2	chr2	84.843	11513	1550	105	3938180	3949596	3943235	3954648	0.0	11413
chr2	chr2	96.932	6813	175	22	6137791	6144590	6123385	6130176	0.0	11393
chr2	chr2	96.932	6813	175	22	6127596	6134387	6133580	6140379	0.0	11393
chr2	chr2	85.044	11233	1478	109	3947729	3958859	3933962	3945094	0.0	11250
chr2	chr2	85.045	11234	1476	111	3938173	3949305	3943518	3954648	0.0	11250
chr2	chr2	85.108	11127	1467	99	3947829	3958859	3933966	3944998	0.0	11193
chr2	chr2	85.108	11127	1467	99	3938177	3949209	3943618	3954648	0.0	11193
chr2	chr2	85.073	11027	1466	103	3947924	3958859	3933964	3944901	0.0	11079
chr2	chr2	85.073	11027	1466	103	3938175	3949112	3943713	3954648	0.0	11079
chr2	chr2	85.072	10926	1463	87	3948019	3958859	3933962	3944804	0.0	10986
chr2	chr2	85.072	10926	1463	87	3938173	3949015	3943808	3954648	0.0	10986
chr2	chr2	87.318	9636	1130	47	3949272	3958860	3933956	3943546	0.0	10940
chr2	chr2	87.320	9637	1128	49	3938167	3947757	3945061	3954649	0.0	10940
chr2	chr2	86.232	10190	1272	78	3945653	3955771	3940674	3950803	0.0	10924
chr2	chr2	86.232	10190	1272	78	3944885	3955014	3941442	3951560	0.0	10924
chr2	chr2	96.965	6457	185	7	4311534	4317984	4305710	4312161	0.0	10828
chr2	chr2	96.965	6457	185	7	4309921	4316372	4307323	4313773	0.0	10828
chr2	chr2	84.963	10840	1440	88	3948116	3958859	3933962	3944707	0.0	10813
chr2	chr2	84.963	10840	1440	88	3938173	3948918	3943905	3954648	0.0	10813
chr2	chr2	84.660	10750	1446	98	3948212	3958859	3933962	3944610	0.0	10528
chr2	chr2	84.660	10750	1446	98	3938173	3948821	3944001	3954648	0.0	10528
chr2	chr2	85.137	10287	1380	85	3945575	3955771	3939723	3949950	0.0	10388
chr2	chr2	85.137	10287	1380	85	3943934	3954161	3941364	3951560	0.0	10388
chr2	chr2	85.020	10287	1391	81	3945653	3955879	3941364	3951560	0.0	10322
chr2	chr2	85.020	10287	1391	81	3945575	3955771	3941442	3951668	0.0	10322
chr2	chr2	84.963	10255	1351	89	3948701	3958859	3933966	3944125	0.0	10218
chr2	chr2	84.963	10255	1351	89	3938177	3948336	3944490	3954648	0.0	10218
chr2	chr2	84.680	10359	1386	97	3948600	3958857	3933962	3944220	0.0	10152
chr2	chr2	84.995	10150	1356	86	3948794	3958859	3933962	3944028	0.0	10152
chr2	chr2	84.680	10359	1386	97	3938173	3948431	3944389	3954646	0.0	10152
chr2	chr2	84.995	10150	1356	86	3938173	3948239	3944583	3954648	0.0	10152
chr2	chr2	98.128	5769	89	13	2476556	2482312	1687263	1681502	0.0	10037
chr2	chr2	98.128	5769	89	13	1685713	1691474	2478101	2472345	0.0	10037
chr2	chr2	84.886	10057	1346	97	3948891	3958859	3933962	3943932	0.0	9991
chr2	chr2	84.886	10057	1346	97	3938173	3948143	3944680	3954648	0.0	9991
chr2	chr2	96.598	6025	192	9	3924452	3930463	3018661	3024685	0.0	9978
chr2	chr2	96.598	6025	192	9	3022872	3028896	3920241	3926252	0.0	9978
chr2	chr2	84.914	9963	1323	89	3948988	3958859	3933962	3943835	0.0	9906
chr2	chr2	84.914	9963	1323	89	3938173	3948046	3944777	3954648	0.0	9906
chr2	chr2	84.768	9874	1306	104	3949085	3958858	3933962	3943737	0.0	9720
chr2	chr2	84.767	9873	1308	102	3938173	3947948	3944874	3954647	0.0	9720
chr2	chr2	94.296	6381	279	43	4093231	4099564	3927429	3921087	0.0	9688
chr2	chr2	94.296	6381	279	43	3925301	3931643	4095350	4089017	0.0	9688
chr2	chr2	97.336	5706	96	25	2467142	2472812	1696172	1690488	0.0	9644
chr2	chr2	97.336	5706	96	25	1694699	1700383	2468601	2462931	0.0	9644
chr2	chr2	85.270	9477	1217	79	3949472	3958857	3933962	3943350	0.0	9601
chr2	chr2	85.270	9477	1217	79	3938173	3947561	3945261	3954646	0.0	9601
chr2	chr2	97.373	5557	119	3	4173516	4179058	4164769	4170312	0.0	9428
chr2	chr2	97.373	5557	119	3	4168980	4174523	4169305	4174847	0.0	9428
chr2	chr2	95.995	5843	151	25	3789747	3795555	2189005	2194798	0.0	9417
chr2	chr2	95.995	5843	151	25	2193216	2199009	3785536	3791344	0.0	9417
chr2	chr2	84.652	9578	1287	93	3949375	3958859	3933962	3943449	0.0	9374
chr2	chr2	84.649	9576	1291	89	3938173	3947660	3945164	3954648	0.0	9374
chr2	chr2	86.056	8778	1091	61	3950150	3958859	3933962	3942674	0.0	9306
chr2	chr2	86.056	8778	1091	61	3938173	3946885	3945939	3954648	0.0	9306
chr2	chr2	85.263	9188	1175	96	3949763	3958859	3933962	3943061	0.0	9300
chr2	chr2	85.263	9188	1175	96	3938173	3947272	3945552	3954648	0.0	9300
chr2	chr2	85.438	9085	1157	81	3949859	3958859	3933962	3942964	0.0	9295
chr2	chr2	85.438	9085	1157	81	3938173	3947175	3945648	3954648	0.0	9295
chr2	chr2	98.670	5187	34	13	1700885	1706052	1689187	1694357	0.0	9164
chr2	chr2	98.670	5187	34	13	1693398	1698568	1696674	1701841	0.0	9164
chr2	chr2	84.600	9383	1264	94	3949569	3958859	3933962	3943255	0.0	9154
chr2	chr2	84.600	9383	1264	94	3938173	3947466	3945358	3954648	0.0	9154
chr2	chr2	88.220	7776	755	79	3951165	3958859	3933909	3941604	0.0	9136
chr2	chr2	88.220	7776	755	79	3938120	3945815	3946954	3954648	0.0	9136
chr2	chr2	84.517	9281	1266	76	3949666	3958859	3933962	3943158	0.0	9020
chr2	chr2	84.517	9281	1266	76	3938173	3947369	3945455	3954648	0.0	9020
chr2	chr2	96.190	5459	190	11	3970720	3976167	2992753	2987302	0.0	8913
chr2	chr2	96.190	5459	190	11	2991513	2996964	3971956	3966509	0.0	8913
chr2	chr2	84.545	8994	1213	81	3949956	3958859	3933962	3942868	0.0	8745
chr2	chr2	84.545	8994	1213	81	3938173	3947079	3945745	3954648	0.0	8745
chr2	chr2	97.419	5153	92	16	13163029	13168176	7382973	7377857	0.0	8741
chr2	chr2	97.419	5153	92	16	7382068	7387184	13163965	13158818	0.0	8741
chr2	chr2	86.698	7991	900	74	4004499	4012366	3932563	3940513	0.0	8717
chr2	chr2	86.698	7991	900	74	3936774	3944724	4000288	4008155	0.0	8717
chr2	chr2	85.486	8509	1058	90	3950441	3958859	3933962	3942383	0.0	8708
chr2	chr2	85.486	8509	1058	90	3938173	3946594	3946230	3954648	0.0	8708
chr2	chr2	97.105	5146	104	15	16604527	16609648	7377848	7382972	0.0	8636
chr2	chr2	97.105	5146	104	15	7382059	7387183	16600316	16605437	0.0	8636
chr2	chr2	90.235	6728	476	90	3418560	3425186	2198120	2191473	0.0	8617
chr2	chr2	90.235	6728	476	90	2195684	2202331	3420975	3414349	0.0	8617
chr2	chr2	96.608	5189	115	18	16604527	16609667	13163977	13158802	0.0	8551
chr2	chr2	96.711	5169	113	16	13163030	13168188	16605437	16600316	0.0	8551
chr2	chr2	96.664	5156	122	18	13163026	13168176	8455730	8460840	0.0	8523
chr2	chr2	96.664	5156	122	18	8459941	8465051	13158815	13163965	0.0	8523
chr2	chr2	96.674	5142	111	17	8459945	8465051	7382973	7377857	0.0	8493
chr2	chr2	96.657	5145	112	17	7382068	7387187	8460840	8455731	0.0	8493
chr2	chr2	94.624	5487	228	25	3919014	3924452	3013501	3018968	0.0	8436
chr2	chr2	94.624	5487	228	25	3017712	3023179	3914803	3920241	0.0	8436
chr2	chr2	84.682	8604	1140	81	3950347	3958859	3933964	3942480	0.0	8423
chr2	chr2	84.680	8603	1142	79	3938175	3946691	3946136	3954648	0.0	8423
chr2	chr2	97.217	4959	131	3	4538482	4543434	1857172	1852215	0.0	8386
chr2	chr2	97.217	4959	131	3	1856426	1861383	4539223	4534271	0.0	8386
chr2	chr2	84.292	8741	1192	93	3950211	3958859	3933926	3942577	0.0	8368
chr2	chr2	84.292	8741	1192	93	3938137	3946788	3946000	3954648	0.0	8368
chr2	chr2	96.229	5145	123	24	16604536	16609648	8460840	8455735	0.0	8360
chr2	chr2	96.212	5148	124	24	8459946	8465054	16605437	16600322	0.0	8360
chr2	chr2	94.006	5539	293	28	6475269	6480783	3811317	3805794	0.0	8353
chr2	chr2	94.006	5539	293	28	3810005	3815528	6476572	6471058	0.0	8353
chr2	chr2	97.541	4840	114	3	4313146	4317984	4305713	4310548	0.0	8274
chr2	chr2	97.541	4840	114	3	4309924	4314759	4308935	4313773	0.0	8274
chr2	chr2	84.684	8403	1124	77	3950538	3958857	3933962	3942284	0.0	8237
chr2	chr2	84.684	8403	1124	77	3938173	3946495	3946327	3954646	0.0	8237
chr2	chr2	84.784	8307	1103	72	3950635	3958859	3933962	3942189	0.0	8189
chr2	chr2	84.784	8307	1103	72	3938173	3946400	3946424	3954648	0.0	8189
chr2	chr2	86.747	7425	895	57	3947628	3955014	3933955	3941328	0.0	8178
chr2	chr2	86.747	7425	895	57	3938166	3945539	3943417	3950803	0.0	8178
chr2	chr2	95.249	5199	186	30	4094409	4099564	3024687	3019507	0.0	8176
chr2	chr2	95.266	5196	185	30	3023721	3028898	4095350	4090198	0.0	8176
chr2	chr2	92.233	5781	391	31	5198528	5204286	3800537	3794793	0.0	8135
chr2	chr2	92.230	5779	395	28	3799004	3804748	5200075	5194317	0.0	8135
chr2	chr2	84.808	8208	1090	69	3950732	3958859	3933962	3942092	0.0	8104
